amount,sender_account_age,receiver_account_age,is_fraud,sender_account_id,receiver_account_id
30.91,1143,2322,0,2626,3541
22.46,1295,1564,0,1923,1948
17.11,329,1779,0,3616,1594
15.89,2625,2851,0,1742,2800
30.28,2499,1382,0,3804,4834
20.41,2826,753,0,3967,1338
54.01,56,1918,0,1081,3719
79.24,3200,37,0,4607,1490
22.47,2322,569,0,2312,2149
25.76,2974,149,0,1827,2734
195.09,2701,2068,0,2288,4831
10.94,1808,2633,0,4246,2275
85.4,271,1717,0,4476,3858
22.48,1238,1756,0,2161,2539
71.51,1398,1534,0,3833,4633
5470.600515898352,27,2634,1,4354,2059
178.46,1281,1972,0,2749,2664
39.48,582,1196,0,1185,1598
34.4,2770,2677,0,3887,3260
235.0,1737,2653,0,2768,1669
23.64,977,1171,0,2994,4971
9.4,2771,916,0,3677,1750
123.48,309,2500,0,4462,2267
153.3,2638,3566,0,3924,2143
55.24,3014,2443,0,2196,2088
780.52,1619,1441,0,2061,1833
10.54,3584,1748,0,4401,2447
193.98,96,2278,0,1031,1181
169.68,2938,1170,0,3406,2510
2676.6,3252,819,0,4891,3106
20.82,419,1134,0,3021,4128
35.81,1377,2875,0,2693,4511
151.31,2040,2745,0,1821,4511
34.84,1765,3123,0,1463,3621
2544.822475051724,5,263,1,3725,3843
99.58,3547,299,0,1785,4823
31.4,323,2385,0,2270,3183
179.8,52,1381,0,1436,1117
251.69834753070887,20,266,1,4780,4209
36.82,3360,382,0,2303,1753
0.53,2304,1041,0,4516,4033
330.81,2802,1474,0,2762,1111
12.11,1426,1970,0,4036,4707
4.65,2421,614,0,1553,1258
1.69,1324,254,0,4294,3179
63.42,1983,71,0,4225,4628
5.36,1752,1725,0,2651,3534
56.89,1561,3324,0,3023,1318
47.38,1225,2214,0,3734,2688
13.89,461,2668,0,4360,2208
51.81,314,1557,0,1181,2526
108.45,1225,3156,0,1430,1884
334.23,2943,1745,0,3494,4864
2074.4393913781855,11,1057,1,4180,3012
1.8,785,139,0,1533,2523
42.49,1240,1862,0,3562,3162
99.15,1990,3172,0,1893,3737
29.04,61,2542,0,2890,1491
5.76,3596,1084,0,1214,2607
48.37,1619,538,0,2804,4971
30.1,3009,63,0,3208,3992
153.86,2879,2155,0,1394,1598
54.31,3370,1514,0,1443,3416
19.72,1513,3048,0,3060,4160
13.13,1435,2356,0,1920,1190
19.83,308,3486,0,4577,4685
16.35,2754,3307,0,4286,3032
12.63,3158,3067,0,3695,1065
5.7,2842,2841,0,3217,4253
197.73,1625,2614,0,2061,1677
80.64,1757,1241,0,1799,3435
14.63,1419,1569,0,4538,1598
354.13,1593,348,0,2950,1900
6.05,1512,2095,0,1196,3594
212.93,843,3034,0,2993,1514
51.61,472,3484,0,2535,1188
26.98,2235,3399,0,2203,2523
9.19,1421,3214,0,2497,1615
50.09,4,214,0,1782,4290
32.75,91,1213,0,2434,1738
82.15,3181,3539,0,2918,2414
15.1,1775,639,0,1643,1381
22.79,3400,226,0,1133,1188
5.58,1360,1918,0,4224,2896
72.04,2393,2475,0,3945,2379
74.42,2910,3577,0,3749,1550
31.6,2638,2398,0,3798,4179
8.68,2591,3282,0,4146,2721
10.08,475,2605,0,2866,3198
10.71,2310,494,0,3363,3533
43.4,2954,2542,0,1848,4478
3.21,157,3107,0,3305,3633
3.96,25,2424,0,3746,3502
10.49,2556,1326,0,1748,3193
29.65,1431,1728,0,4360,2247
70.55,710,2754,0,1431,1127
1064.32,806,2359,0,2143,2029
2.17,286,371,0,4061,4015
36.36,1301,302,0,1011,1223
12.4,374,1319,0,3012,4338
80.44,3494,3543,0,1776,4574
6.05,1417,2138,0,1712,2934
32.47,3375,3346,0,2167,1765
81.15,3208,1495,0,4396,1684
13.25,932,3111,0,2248,2997
27.56,1655,778,0,3010,4774
11.04,1816,3295,0,1235,3957
21.62,2403,3490,0,1898,4888
56.93,3163,3072,0,2191,2055
717.54,1563,2427,0,3356,4665
5.09,33,1219,0,2926,4897
13.12,2478,183,0,3971,3714
15.38,1964,3131,0,4321,1014
21.0,1450,1379,0,2213,3103
6.74,1995,824,0,2698,2227
31.14,1615,2080,0,3531,2805
183.34,1369,907,0,4778,2263
17.34,2362,337,0,2010,1333
4.49,2601,559,0,2945,4606
189.21,2284,3128,0,2173,4061
7.44,64,1225,0,1688,2111
42.0,2988,815,0,2274,1400
35.95,3034,689,0,1454,4817
17.13,1070,3594,0,1232,4840
5.39,3419,1189,0,2187,3627
41.33,3418,2304,0,3596,3109
29.34,1759,820,0,4919,4027
85.53,2392,2141,0,1521,4788
43.96,1936,163,0,3819,2228
71.2,2312,1840,0,1392,3838
33.29,2009,2675,0,2198,2168
54.12,1607,878,0,4876,2818
34483.84117564895,4,2153,1,4178,1450
28.72,405,3543,0,2267,3673
214.32,1778,2639,0,2098,3171
1.71,690,1621,0,4803,4610
2.8,2056,3562,0,4876,3713
39.46552837096502,24,3196,1,3872,1067
166.78,2439,865,0,3736,3385
24.04,1059,2279,0,2558,4963
47.07,2530,1423,0,4304,4644
8.69,71,521,0,2773,3048
34.44,789,2028,0,2768,4965
12.1,123,1147,0,3295,3741
15.74,349,1744,0,4620,3012
34.84,609,1062,0,3785,4633
22.54,3494,2959,0,3176,1629
46.17,2103,2026,0,4235,1868
9.47,1804,2909,0,4260,1761
2.56,3202,3514,0,1831,3830
94.52,671,3248,0,3458,2633
58.13,3146,1075,0,4673,4913
224.82,2450,3557,0,4656,3274
32.22,3581,752,0,2190,3068
28.28,624,1737,0,3413,2101
218.27,3535,1237,0,3027,1930
27.33,3182,3087,0,1394,3969
493.42,1152,2730,0,1268,1367
21.57,3512,2680,0,3616,1119
29.1,848,1112,0,3836,4687
6.38,2520,3288,0,1310,2296
328.71,3153,3090,0,4397,1258
135.38,1778,251,0,2321,1365
1097.0576171691089,8,131,1,1024,2595
98.82,2281,3143,0,4452,4090
14.24,1608,1104,0,2701,2523
14.76,2242,1740,0,4059,3537
8.32,455,1719,0,2987,2815
21.53,1151,294,0,2560,1230
19.55,182,2272,0,4389,2548
12.51,1855,1567,0,3063,2840
133.41,2361,1533,0,2479,3813
25.04,217,1673,0,3993,1221
3.12,93,204,0,2526,4437
11.42,3048,1951,0,1779,1937
9.02,2145,1848,0,4859,4922
33.31,2232,2814,0,2161,2886
11.39,322,1842,0,1056,2764
70.57,368,2196,0,3603,3523
392.2,721,754,0,4292,2684
27.34,3613,2109,0,3682,2294
504.97,161,631,0,4766,1673
62.06,2992,1020,0,2629,2794
164.07,3031,2168,0,1336,4772
24.62,2413,1497,0,3370,4075
39.58,187,2870,0,2550,4823
4.69,1473,399,0,4015,2309
10.66,3551,2453,0,3774,3811
108.54,3272,162,0,3750,2070
200.48,2017,1925,0,1087,4439
50.31,3507,1315,0,1099,1787
35.9,2025,1949,0,4706,3619
17.74,876,2207,0,4610,3125
305.78,1972,2620,0,4614,4013
66.4,582,988,0,4999,2308
20.44,754,2842,0,3226,3897
38.98,3617,2558,0,2247,2941
2.17,3559,2884,0,4945,3185
61.8,1592,3248,0,3156,4178
18.33,2596,1007,0,1650,2525
229.7,3296,398,0,3606,1548
6.39,161,1360,0,3813,3911
36.6,2250,512,0,4550,3677
14.81,97,2598,0,4029,4828
14.25,3411,3371,0,2127,3018
252.14,2903,1178,0,1246,3182
12.31,1464,3470,0,2327,3907
153.66,358,231,0,2718,2619
15.59,1847,1573,0,2586,3795
345.62,1133,2815,0,2507,1602
560.62,1522,2300,0,3358,2370
19.21,3156,2117,0,3432,3854
1.97,373,2962,0,3814,3381
145.13,3570,1286,0,2768,4561
23.51,492,1433,0,2489,4851
25.49,1891,546,0,2901,2149
46.7,1266,1684,0,4192,3104
13.42,3023,2430,0,4773,1396
13.85,2253,20,0,2510,1493
101.56,417,2884,0,3489,1579
101.6,1858,3182,0,1876,3573
178.25,976,1265,0,3617,1488
64.05,1303,3299,0,3162,4564
20.01,401,1806,0,2841,2759
115.21,46,247,0,2195,1991
171.61,2643,1829,0,3405,4415
5.27,3396,513,0,2736,3935
157.27,2803,186,0,3454,4075
26.77,1270,534,0,3754,4030
2.44,1599,345,0,4421,1330
42.17,3304,5,0,1923,1587
44.45,2759,1601,0,3940,2556
5899.389721667514,8,1009,1,1450,3544
14.46,1276,3604,0,3173,3828
71.12,253,450,0,1477,4064
12.77,2601,888,0,3523,3378
6.04,346,134,0,4678,2621
16.09,1879,3059,0,2197,2656
57.65,744,1355,0,4389,4038
59.51,417,1161,0,1232,1170
23.73,3066,1823,0,1019,2674
274.8043759358765,17,968,1,2169,3847
32.07,3624,3245,0,4385,3609
67.48,1985,1988,0,4851,3431
1.88,823,2014,0,1375,1366
27.42,3054,2349,0,2541,3602
44.73,1739,436,0,4215,1475
12.55,620,3179,0,4333,3308
17.64,1432,1799,0,2716,3489
19.47,1556,103,0,3377,3593
11.72,1369,2923,0,1482,1954
38.08,3023,3298,0,1333,4931
4.18,588,2757,0,4195,3433
163.06,132,197,0,4570,1825
37.59,864,1814,0,4652,2986
15.64,3551,2403,0,3139,2273
10.45,1329,2704,0,4701,3440
3.61,2510,2773,0,3750,4601
88.1,1296,1344,0,4765,4375
94.18,1191,159,0,3426,3120
39.64,169,820,0,3696,1153
136.52,2682,2211,0,3730,4502
322.73,2529,2802,0,4452,1183
68.53,1896,391,0,2374,2962
2.93,104,3458,0,4121,4378
54.54,2107,1803,0,1901,1754
34.8,824,676,0,1172,2501
41.46,600,2483,0,1704,3846
677.5806349449701,28,1663,1,4656,1883
88.85,2545,1541,0,4614,3402
115.58,2469,533,0,3599,1211
38.25,2430,990,0,1028,2445
56.34,2173,1271,0,3757,3243
1.49,2323,1319,0,1533,2474
24.2,3416,3387,0,4924,4605
34.48,1311,1036,0,2136,1616
90.3,572,79,0,3884,1589
17.8,3401,2284,0,2725,1686
17.5,1322,2253,0,1337,4115
3.83,2472,1485,0,1256,3033
66.34,657,2954,0,2253,2439
104.15,2968,2560,0,2992,2431
6.42,236,2999,0,4978,3084
7.65,894,1609,0,4990,3151
6.7,203,1828,0,3743,3661
21.03,2253,2034,0,2661,4600
4.88,2238,2361,0,1238,1992
1.5,2822,2839,0,4117,3629
184.64,1038,954,0,4252,2538
102.55,52,3623,0,4076,2688
65.65,2177,1712,0,4811,4265
30.02,2423,3087,0,1932,3228
30.19,3222,1467,0,4764,4091
111.37,2996,45,0,2346,1029
162.05,3210,2912,0,1858,1779
86.79,3099,1422,0,1809,1923
42.27,2690,2614,0,4899,1685
308.6,3488,3619,0,3581,2836
9.48,1655,2256,0,2289,1637
46.92,1748,20,0,2961,4277
17.4,629,2146,0,3980,4761
69.35,1469,2229,0,4553,1493
1.97,1144,368,0,3024,1063
14.53,980,84,0,2192,1010
247.54,941,1675,0,2552,3231
6.6,130,2721,0,4083,1504
24.33,1796,1854,0,1567,1011
23.03,2086,886,0,3355,1083
17.83,3044,3416,0,4307,4980
12.6,2281,1446,0,2377,3215
30.99,2573,921,0,2527,2667
8.43,1040,2830,0,2513,1832
127.56,3169,1762,0,4976,1528
42.33,1382,854,0,3026,1923
3.22,847,12,0,4316,1544
74.84,2573,3324,0,3888,1265
764.36,2866,822,0,1345,2920
15.44,350,3247,0,3239,4911
35.9,2363,3306,0,1235,4105
14.39,2661,2146,0,1644,1848
36.84,2149,1958,0,3226,1517
60.02,1968,2186,0,2918,4835
131.67,2230,1926,0,1892,2633
0.47,2868,1376,0,4221,2840
35.08,1416,1988,0,3243,2031
11.34,1193,2571,0,3446,3674
53.17,289,643,0,4381,2184
235.66,355,684,0,1866,4410
10.3,2082,842,0,2218,4497
534.06,1686,2215,0,1697,3272
1.05,577,430,0,3289,3105
1.58,1422,3446,0,4295,4365
1.15,467,1438,0,3337,2423
9.57,729,2101,0,3149,3545
28.82,1610,2659,0,2933,3299
3.56,289,3321,0,4617,1462
156.26,2027,3552,0,2010,3127
272.9,3500,2560,0,2054,2608
22.68,997,3196,0,2109,4937
8.2,1160,1182,0,1275,3705
38.09,2361,1258,0,1241,1066
662.22,553,2121,0,4670,4898
30.59,131,2228,0,2390,3702
26.93,284,1332,0,3244,1430
174.85,1523,1215,0,4765,1282
484.15,2886,596,0,4360,1501
58.73,98,2521,0,3218,1934
13.01,1634,3318,0,3146,4175
64.14,1421,1324,0,2756,3474
3.36,68,505,0,1323,2894
8.19,515,94,0,3752,3513
223.78,1039,15,0,3921,4391
29.56,2541,2295,0,4450,1838
71.02,1849,351,0,4418,4868
586.84,3420,3540,0,2767,4043
15.66,736,399,0,4092,3458
142.07,835,364,0,1256,3163
77.32,417,2981,0,2439,1890
260.58,2792,274,0,2582,4850
25.7,442,1841,0,3238,1974
4.31,2759,552,0,3027,3412
63.35,1225,1515,0,4408,3985
126.05,3491,2489,0,4983,1896
5.06,919,3431,0,1725,1696
24.62,3490,2533,0,4268,2509
47.84,485,2249,0,1156,2360
14.08,2190,1885,0,2557,4772
33.44,1639,2801,0,1464,3227
15.07,912,2704,0,2165,1465
496.86,1245,1358,0,1542,2510
1.52,1909,1297,0,1055,1402
88.04,875,3336,0,2200,2317
7.09,1782,13,0,3590,4690
36.41,2868,1416,0,1008,2437
10.64,1986,2816,0,4145,3157
103.89,1928,1831,0,2593,2610
39.75,2714,3381,0,1236,2455
2.64,960,1666,0,1622,4914
21.38,3035,2561,0,1124,2143
36.38,780,1955,0,4346,1863
28.24,3038,3118,0,4287,4714
5.72,2840,2094,0,2557,1129
38.197493530074745,18,3309,1,3609,3610
5.79,45,1687,0,2248,1915
14.35,2415,2262,0,4827,1967
28.22,2291,932,0,3598,4379
47.4,124,1526,0,2713,3679
976.47,433,2516,0,4759,1603
96.15,799,1560,0,1275,2494
2.7,1891,1295,0,3003,1294
962.95,2875,586,0,4561,4999
35.65,3006,839,0,1333,3291
0.7,2838,3418,0,1273,4004
3.3,2628,790,0,2450,1191
173.29,942,692,0,3378,3124
42.43,2703,1148,0,3922,4314
30.44,274,2141,0,2605,3220
190.34,1674,3649,0,4628,2537
0.78,3287,1119,0,2856,4085
93.74,764,2022,0,1761,3414
63.48,3397,2139,0,3163,4958
833.69,1253,980,0,3249,2489
701.17,1013,3576,0,2345,1943
98.37,638,1982,0,4835,4304
14.09,1708,773,0,1452,2433
268.33,635,3472,0,4299,1760
75.81,2951,606,0,1631,3329
45.01,842,2180,0,4324,1791
44.07,2719,3004,0,4874,3226
14.63,1951,1905,0,1264,1231
6.29,525,1902,0,1547,4039
148.6,146,3449,0,1555,4589
69.15,1152,1201,0,3873,1874
20.71,1847,2640,0,2896,3359
6.3,2218,3388,0,4190,4156
29.61,3216,1329,0,4925,2323
27.95,2731,3559,0,3082,1351
115.32,3163,3111,0,1888,1498
30.91,862,1532,0,1424,1404
12.17,2270,3316,0,2313,3352
33.53,422,2560,0,3067,3740
159.11,2818,2807,0,2647,4878
1.47,681,2004,0,4312,3271
31.94,843,71,0,3874,3934
173.97,1086,2283,0,4716,1029
7.68,3459,117,0,3307,2369
922.06,644,440,0,2023,4426
2.49,2392,2516,0,1349,2549
9.98,2159,1212,0,3268,1734
4.25,1718,2859,0,4367,1811
1482.8,3039,1350,0,2964,3942
13.42,3397,128,0,3054,2387
21.67,3050,912,0,4312,2008
304.39,169,312,0,1186,4383
40.31,1377,746,0,2735,2748
9.03,2758,2711,0,2172,1822
32.12,1366,1099,0,1082,1488
42.04,1227,3623,0,4848,1678
2.18,860,582,0,1160,1393
70.01,2869,3233,0,1719,3370
168.39,1407,2720,0,2801,1754
35.36,70,2303,0,4580,3718
154.8690169367572,6,1238,1,4852,2036
4.65,624,1219,0,4949,3095
11.92,1923,3148,0,3052,2117
2.99,1671,3253,0,4385,3245
0.34,2536,2588,0,3157,1274
1.78,404,948,0,3797,4698
16.53,1236,1304,0,2997,1969
103.61523952137208,9,2969,1,1743,2851
123.98,3144,2082,0,4697,4507
33.7,1818,3502,0,4010,2662
12.16,1546,2139,0,2688,3032
1.14,653,2972,0,2064,2831
1.52,3406,1292,0,1841,4639
3.24,242,354,0,2160,1956
52.18,3501,2610,0,3506,2909
6.24,2222,2384,0,2382,1194
6.48,733,1009,0,2045,2808
93.87,118,982,0,2223,3004
9.31,2296,1137,0,2167,3893
35.24,1424,511,0,4617,3080
5.14,766,1566,0,3584,4739
5.04,3004,3463,0,1667,1477
16.67,2422,2678,0,1927,1037
272.19,3635,2829,0,1988,1823
26.15,286,3132,0,3979,3228
14.69,1123,1736,0,4502,1682
4.43,1908,912,0,2962,3310
108.98,1752,3087,0,3412,1470
41.45,278,919,0,2964,3180
2.28,769,2209,0,1988,4731
15.44,668,3019,0,2205,2809
33.96,1139,2506,0,3410,3927
386.39,3462,1739,0,3027,1574
81.78,3308,3480,0,2530,3791
15.97,2621,697,0,1534,3928
1026.2,2729,2456,0,4205,3082
44.2,1742,2197,0,2935,3502
5.98,1392,245,0,2362,1369
11.58,1139,1277,0,3331,4212
175.52,561,1140,0,4133,4132
2.39,3270,499,0,2504,2051
41.76,3030,3381,0,1242,2798
96.21,2681,1892,0,1352,3753
90.19,14,197,0,4465,4069
18.06,1640,2172,0,1987,4805
9.98,3449,1156,0,2259,1922
18.11,454,2700,0,3120,1640
73.26541067069661,13,2903,1,3657,4139
14.33,3350,1304,0,1268,3843
15.81,1795,2279,0,4577,4892
46.3,2706,1298,0,1712,3207
136.67,3313,254,0,4469,1792
50.6,1233,1730,0,1660,1240
388.24,1344,2047,0,2784,4296
7.76,2976,2780,0,2691,1739
307.36,24,189,0,2088,2264
22.05,1825,3435,0,3067,3879
27.99,1014,1267,0,1077,3005
4.89,333,657,0,3909,1631
12.21,1895,1463,0,1660,1664
29.51,2803,3074,0,3667,1194
18.34,3037,681,0,3570,4030
12.94,2396,794,0,4096,3722
1.42,3398,255,0,1716,1669
33.44,873,1289,0,4595,3850
25.11,3204,2374,0,2594,3566
99.02,3318,3428,0,4626,2202
70.68,1866,2607,0,1360,1586
88.86,1492,1291,0,4210,1682
142.43,3479,1767,0,4880,4814
28.66,2047,1449,0,4011,4304
8.28,2348,3299,0,3863,3816
108.79,1203,283,0,4005,4049
34.32,3313,816,0,2476,3091
61.85,3477,695,0,1812,4183
193.62,1378,2905,0,3314,2761
101.78,3369,2943,0,2113,1598
18.73,1279,811,0,3878,3695
39.34,3416,3242,0,4047,4450
76.72,1908,3292,0,1702,2837
28.55,870,679,0,1983,1268
924.64,325,3524,0,2651,1895
252.32,2880,3378,0,3597,3446
11.49,2799,1153,0,2718,4982
131.35,1789,1529,0,1362,2614
16.87,2036,3530,0,2786,1839
40.48,1695,489,0,1005,1015
28.18,2737,2439,0,3707,2941
8.14,2883,3538,0,4814,2177
52.52,1969,2343,0,3318,1698
4.17,2930,502,0,2297,1527
149.93,3395,413,0,3284,4489
29.35,2011,2333,0,2417,2957
296.5,1630,2113,0,2956,3526
85.66,621,1684,0,1558,3515
52.14,2236,2168,0,3028,4029
65.0,2774,1950,0,1772,3387
11.95,1151,1994,0,2466,2856
0.3,2240,2147,0,3658,3603
3.15,664,2909,0,3680,4679
11.3,2223,378,0,4301,4839
4.46,831,3208,0,3264,2781
17.52,790,3181,0,1290,1619
179.2,1773,420,0,4008,1549
0.62,1837,1447,0,2785,3482
457.57,3252,3102,0,2092,3400
29.81,980,957,0,1878,3458
70.54,708,431,0,4609,3211
9.41,2673,1962,0,3715,3649
110.31,1058,1425,0,1382,2751
8.22,2213,2467,0,2607,1419
74.74,3272,600,0,4156,4162
9.74,2112,3596,0,2265,3078
5.98,2311,34,0,1222,3374
154.08,1146,2664,0,1725,2366
12.77,2955,1536,0,3066,1382
40.5,1391,2650,0,4297,4489
7.01,668,1108,0,3225,3758
8.44,1376,822,0,3254,2139
6.14,397,2382,0,2249,1547
43.96,3629,972,0,2945,4755
22.47,3380,2972,0,4034,1292
36.51,7,1953,0,1877,2965
13.68,1035,3166,0,4053,1462
11.98,3333,2071,0,4501,2857
467.2,3253,2579,0,2995,2517
24.14,812,200,0,2891,1298
3.88,1563,2095,0,4647,1822
6.71,237,1456,0,3028,3226
89.58,2422,3157,0,4366,4776
69.08,2342,1260,0,2713,2816
64.87,3237,2898,0,2461,4327
131.27,2151,732,0,2287,1390
6.49,1965,1856,0,2017,2229
92.31,541,1994,0,1632,3353
56.25,3186,974,0,3403,2147
110.52,3220,2940,0,2951,2131
103.01,1653,1606,0,3250,4169
1.65,2923,3570,0,2497,4707
22.36,1015,1963,0,1369,1719
7.98,167,1288,0,4961,1155
29.84,421,2062,0,4848,1276
181.58,587,2393,0,3924,3271
681.06,697,385,0,3761,4484
23.44,3308,3134,0,2593,3570
11.04,150,1503,0,3441,4802
3.09,3589,1558,0,3835,3276
202.76,897,2522,0,4205,2531
10.42,3128,2210,0,1812,3907
2.73,2928,3489,0,4555,2929
94.24,3635,2155,0,2540,4507
7.99,3053,3325,0,3810,4561
9.1,2895,87,0,4404,3110
106.41,1945,1267,0,1899,3468
48.38,1433,2044,0,4874,1749
7.21,797,1454,0,1525,3896
14.59,180,1928,0,3403,4627
11.08,599,900,0,4930,3021
76.4,1567,3002,0,2352,2318
96.65,76,3229,0,2192,1878
83.04,2192,2134,0,4300,2024
2.34,2720,462,0,1795,3643
53.94,2843,2874,0,2048,2169
65.2,2179,2398,0,2474,2907
17.37,231,676,0,4890,3658
46.64,970,1323,0,3058,1256
68.87,3153,737,0,2200,3668
77.42,3425,1010,0,1305,4212
18.47,3565,2526,0,2032,3239
103.05,2596,932,0,3079,3937
31.44,2294,1606,0,2939,1467
4.03,432,806,0,3038,4560
64.63,1579,3299,0,3397,2129
104.5,129,1835,0,2267,2447
59.25,1861,2643,0,2868,3120
7.47,548,2046,0,3235,4198
4.54,3403,1147,0,2092,1194
27.56,574,2771,0,3198,3532
1.88,3339,2701,0,4103,1891
580.23,2916,2633,0,1153,1555
287.6,3610,2251,0,3160,4649
26.94,1818,2092,0,2988,4372
44.02,717,2597,0,3405,1440
112.8,725,322,0,4842,4986
33.23,1436,975,0,4275,1248
11.05,3103,3331,0,2711,3737
8.8,3256,2467,0,2207,3258
5.43,1704,3116,0,1791,4534
103.37,2746,488,0,3269,2157
18.73,672,2304,0,1024,2010
36.02,3547,1634,0,3285,3744
29.36,523,1799,0,2438,2024
88.85,2385,2757,0,3515,3304
7.75,2423,2579,0,2800,3547
50.4,129,344,0,2328,3597
35.69,199,2245,0,1571,3853
18.92,43,1291,0,2353,2423
1972.2613422692816,27,608,1,2867,4613
14.24,2786,1088,0,4277,2004
2.15,2203,2439,0,4275,2316
17.83,925,789,0,1726,1548
36.24,558,1817,0,2221,1326
34.16,1624,3056,0,3681,2064
14.39,3169,2397,0,1101,3093
91.34,199,841,0,1108,1671
33.55,2755,2156,0,1262,3252
311.16,2360,2693,0,2485,2559
30.07,693,3405,0,2862,4310
48.33,882,64,0,4307,1606
62.99,1103,1132,0,1009,2131
46.73,3541,2907,0,2458,3278
910.1308056107443,23,508,1,1066,2374
11.88,764,86,0,2383,3888
31.32,2411,1102,0,1003,3224
15.47,2934,1407,0,1555,4493
173.0,1215,1022,0,3242,3428
2.13,2679,746,0,2644,4820
65.53,3450,185,0,4133,3904
13.95,3298,1004,0,2199,2986
12.0,2139,775,0,2649,3241
3.67,2735,1439,0,4679,1486
10.67,689,1791,0,1559,3409
5108.944364813188,24,659,1,1578,4940
546.31,627,3303,0,3878,2603
332.75,3114,532,0,3551,2475
18.97,2675,811,0,3427,1216
25.04,2841,1856,0,2021,3334
5.14,691,410,0,1027,1932
20.86,3362,3081,0,1621,2840
70.72,765,1447,0,3516,2389
79.82,2597,3126,0,1161,1120
17.52,1896,3257,0,2405,3661
53.22,1574,3080,0,3898,4831
7.55,606,1258,0,1604,1277
42.29,2287,3609,0,3792,4826
10.08,1675,1712,0,1915,2867
54.17,731,1665,0,4767,2408
2.57,137,921,0,4108,1937
15.48,989,3072,0,3043,2908
15.73,172,593,0,1483,4008
4.55,723,3181,0,3855,1664
0.75,103,1867,0,1849,4937
7.36,801,2347,0,4577,3932
2.24,3169,3554,0,2945,2705
40.5,1140,2231,0,4881,2919
1.64,1638,2339,0,4998,2408
25.29,1450,2963,0,1464,2880
130.29,2087,1112,0,1400,1473
7.32,451,3179,0,1489,3677
175.02,2003,489,0,4924,2217
124.9,1402,2878,0,2827,3587
90.98,642,3464,0,1687,4706
35.58,2836,320,0,2005,2813
5.87,793,1476,0,4808,1465
33.06,188,3175,0,2953,3835
17.7,307,3605,0,1416,3909
8.32,1535,710,0,1182,3336
408.38,1956,2886,0,3376,2820
7.68,1978,991,0,4059,3601
22.23,1682,3591,0,1776,2138
4.97,2673,2764,0,3249,3108
27.59,3404,2012,0,1235,2745
19.24,303,1817,0,4884,4292
50.77,1130,3350,0,2210,1611
43.06,281,2497,0,1402,3907
36.83,3331,2959,0,3723,3460
118.17662176843646,14,1636,1,4948,1320
78.75,2339,893,0,2390,1650
477.98,360,277,0,3577,2058
390.99,1864,1263,0,1025,2136
61.03,1321,951,0,3252,2590
362.78,3386,1336,0,4802,2036
126.78,2383,3083,0,3270,4376
3.12,2644,2343,0,4832,3070
11.51,2477,178,0,4075,1470
19.37,721,1377,0,2471,1555
49.58,431,2633,0,2822,3412
92.3,2408,387,0,1129,3509
1.83,2529,1552,0,4189,1444
12.93,1348,3409,0,1702,4087
21.12,1401,921,0,1726,2638
23.25,2547,1056,0,3797,2548
66.69,2473,668,0,2830,3482
22.12,3629,3163,0,4652,1023
96.84,352,2507,0,3224,4368
15.48,2216,3406,0,2255,3594
27.19,3558,1973,0,2430,1755
26.53,1646,1697,0,1868,4108
194.12,2892,2353,0,3230,2705
12.63,416,1151,0,4704,1885
18.21,2967,1777,0,1051,2981
328.55,3392,570,0,3062,1164
275.83,287,3331,0,1667,3885
162.84,2414,1861,0,3086,4288
24.82,1738,3367,0,3032,1879
336.09,129,1711,0,3289,3177
9.08,130,2211,0,2987,1646
9.76,2649,475,0,2001,4295
2106.42,1968,484,0,3243,3828
22.1,1464,3271,0,3134,1138
132.59,592,3574,0,3566,1002
7.47,2920,2242,0,4188,1260
25.75,144,3229,0,4223,4817
112.26,129,3014,0,4235,3949
12.48,3164,1996,0,2953,2592
236.65,963,1825,0,1688,1892
6.0,1564,1683,0,4640,1409
4.2,648,1309,0,3410,2925
40.83,538,1525,0,1488,2780
10.17,3627,932,0,3640,2119
5.86,2880,3026,0,2712,3715
9.38,667,2533,0,3330,3716
255.25,123,3100,0,3658,2194
57.52,1923,1314,0,3479,3361
39.71,3014,944,0,3005,1997
18.03,1990,1888,0,2029,1631
26.37,3593,184,0,4959,1765
25.21,2072,145,0,3278,4846
6.4,2707,3201,0,1854,1325
34.14,1567,1875,0,1062,3413
5.1,788,914,0,3574,3286
220.2,2406,1684,0,3502,2741
16.72,3408,631,0,1825,2304
31.69,1026,3098,0,1697,3590
21.65,1703,1611,0,4000,4019
63.46,589,1443,0,2952,1539
49.84,75,40,0,1752,3930
60.76,2423,1894,0,2963,4944
6.2,2056,1529,0,1789,3504
84.36,2572,2894,0,4664,1810
52.9,2963,3292,0,1287,2800
1.62,1070,1113,0,3308,1025
34.23,1701,34,0,3338,3490
4.29,362,2646,0,1497,2548
14.51,1375,2923,0,3044,4139
3.56,596,1312,0,2481,2899
67.26,2422,1746,0,2474,4910
88.9,779,1053,0,3791,1320
120.74,1768,547,0,3525,2351
27.46,3110,2194,0,3569,4882
3974.82,207,1192,0,1598,1024
201.75,2572,1451,0,4419,1884
106.49,1697,2063,0,4382,4538
119.23,3447,2707,0,1053,2188
2.68,2850,321,0,3080,1780
2.11,858,1595,0,3476,3289
33.07,184,2404,0,4487,2936
273.27,3508,1495,0,3478,2849
274.74,3564,730,0,2163,3989
2.53,162,822,0,4082,1341
116.24,1080,559,0,3993,3205
20.49,408,199,0,2225,4429
74.61,20,2654,0,2355,1763
24.85,2283,2157,0,2266,1513
